Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Post Body,Post Summary,Main Image,Thumbnail image,Featured?,Color,Pubdate,Creator/  text,Guid/  text,Post date/  text,Post type/  text,Images
Meet Ministry Leader Niko Antonopoulos,meet-ministry-leader-niko-antonopoulos,632ff0c7692e3128504d4e21,632ff0c7692e317b874d5401,Tue Jul 12 2022 23:17:49 GMT+0000 (Coordinated Universal Time),Tue Jul 12 2022 23:17:56 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),,Monthly Interview: Meet the Ministry Leader – introducing parishioners to the people behind the ministries. ,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62ce00d7e081c5e09145faa7_meet-the-ministry-lead-website.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62bce462f6469a7276719a51_MTML%20Logo.png,false,,Wed Feb 23 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,"<p id="""">Originally from Seattle, Washington, Greek Dance instructor, director, student, and performer, Niko Antonopoulos now calls Castro Valley home – and plans to stay! He came to the Bay Area for work but has found that he really loves the sunny California weather and the welcoming Resurrection community. It also helped that he has family in the area (<em id="""">in case you didn’t know, Father Niko Bekris is Niko’s cousin</em>). </p><p id="""">Over the years, Niko has lived between the USA and Greece, where he enjoyed participating with dance groups, festivals, panigiria, and ethima (local holiday traditions). Having attended many international seminars, Niko continues to assist and share these experiences with his students. He has been a participant and award-winning director at FDF for over 20 years.<br><br>We caught up with Niko and found out that he is the middle child in his family, with one sister older and one younger – and all only one year apart in age. You may not know that Niko is also musically inclined, first learning to play piano, bouzouki, and now percussion. A huge sports enthusiast, Niko is on a Soccer team and plays regularly with his fellow Greek team members in San Francisco, along with shooting hoops with the men’s basketball group at Resurrection. In his spare time, you just might find him riding his motorcycle (he owns both dirt and street bikes), snowboarding, or skiing. Niko grew up spending his summers in Greece on his grandparent’s farm, where they grew corn, oranges, and lemons, and raised chickens, ducks, goats, pigs, and sheep. One summer, he and his sisters even had a pet lamb, named Spot who hung out with them in the living room! Niko has always enjoyed being part of the church. He looks up to his parents and was inspired by them and Father Niko at a young age to get involved in the dance groups and to help with the various parish events. As he says, “I’ve been dancing a really long time!” His father taught him that dance is a beautiful expression of the soul – a different form of prayer. He loves to see his students connect to our Greek heritage and Orthodox faith. “Seeing and encouraging the kids to grow into themselves is a beautiful reward.”<br><br>Being involved in all aspects of the church community is important to Niko – helping out at the food bank, attending bible study, going to Greek dance, and church music. To Niko, it’s not just about “being Greek” or “Orthodox,” it’s all of the above. </p><p id=""""><em id="""">To meet or find out more about Niko, look for him at dance practice in the Agape Hall.</em></p><p id="""">‍</p><p>‍</p>",Wed Feb 23 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62ce010d158249406f4210fd_best-20181215_103835.webp
Meet The Ministry Leader,meet-the-ministry-leader,632ff0c7692e3128504d4e21,632ff0c7692e31b0144d540f,Wed Jun 29 2022 23:48:57 GMT+0000 (Coordinated Universal Time),Fri Jul 29 2022 14:04:43 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<p id=""""><strong id="""">Meet Ladies Philoptochos Society President Dia Mundle</strong></p><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-floatright"" data-rt-type=""image"" data-rt-align=""floatright""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62bfc6c07f58e60229f46725_Picture1%2011.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><p id="""">The oldest of three siblings, Dia Mundle grew up in a traditional Greek household in Cupertino, CA. Her family was active at St. Nicholas Greek Orthodox Church in San Jose, and that’s where she became involved in the Maids of Athena, GOYA, and Greek Dance – alongside her good friend Vicky Vriheas!</p><p id=""""><br>As a child, Dia dreamed of becoming a teacher. She attended San Jose State but in her junior year of study, she changed her focus to social work. She went on to complete her studies at Sacramento State with a graduate degree in Social Work. Dia is a licensed clinical therapist and is currently working with students at a school in the area. She offers them private therapy and helps foster children with available resources. <br><br>Dia lives in Danville with her husband, Mike and has two grown sons, Peter (San Jose State, Recreational Management), and Alex (University of Reno, Veterinary Medicine). She and Mike met in a Step Aerobics class on an American Air Force Base in Germany where he was stationed…and as they say, the rest is history! Shortly after, they moved to Florida and while there, attended Sts. Constantine and Helen Greek Orthodox Church. They then spent 12 years in Chandler, Arizona, where Dia was an active social worker – but she dreamed of being closer to her family. Mike challenged her that if she found a job in California they would move. Less than a month later, her sister told her about an opening in the Bay Area, and she landed the job.<br><br>They moved to California in 2012 and it’s been a blessing to be close to family ever since (it also didn’t hurt that they love soccer and are now San Jose Earthquakes season ticket holders)! Once settled in the Bay Area, they visited several churches before coming to Resurrection. At first, they didn’t know anyone in the parish but soon felt right at home when they connected with the Haloulos and Psefteas families.<br><br>Dia has always been involved in the Ladies Philoptochos Society (LPS) to some extent, holding the offices of Secretary twice, and Vice President. So when Kathy Stathis stepped down as President earlier this year, Dia’s bestie, Vicky said “if you run for President, I’ll run for Vice!” Dia loves working with the multi-generational women who make up LPS and who bring so much to the table. And, the social worker in her loves being able to spend money on those who really need it.<br><br>In her spare time, Dia loves to travel, is a history buff and an avid reader of historical fiction. And, you may have seen her on ABC’s American Rescue Dog Show on TV! This coming year, Dia will be working part-time for the school district and starting a teaching position as Professor of Social Work at San Jose State, but her ultimate dream is to buy her father’s birth home in the village of Kiveri, Greece in the Peloponnese and one day retire there.</p><p id="""">‍</p><p id="""">‍</p>",Which Ministry Leader was seen on ABC’s American Rescue Dog Show on TV? Continue reading to find out!,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e3e8d11d97c432e2fedc60_dia.webp,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e3e8eb3fa67cd8d777619e_mtml.webp,true,"hsla(167.710843373494, 100.00%, 16.27%, 1.00)",Wed Jun 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Wed Jun 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Meet The Ministry Leader,meet-the-ministry-leader-2,632ff0c7692e3128504d4e21,6350a5b186d26843c13c65e7,Thu Oct 20 2022 01:34:41 GMT+0000 (Coordinated Universal Time),Thu Oct 20 2022 01:43:39 GMT+0000 (Coordinated Universal Time),Thu Oct 20 2022 01:43:44 GMT+0000 (Coordinated Universal Time),"<figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:3417px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""3417px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6350a3d8b89ea6323b4a26ff_Jonathan%20Header.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6350a54686d2685d593b622d_Meet%20the%20Ministry%20Leader%20Jon%20AKKAWI.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><p id=""""><strong id="""">Where did you grow up – and where do you consider home?</strong></p><p id="""">I am Bay Area born and raised! From the 650 to the 925! I grew up in both the Peninsula and the East Bay and spent most of my early winters in Vancouver and summers back home in the Middle East – bouncing between Jordan, Syria, and Egypt. I consider the Bay Area home, although I add Los Angeles, Amman, Vancouver, and London to the list thanks to work and family. </p><p id="""">&nbsp;</p><p id=""""><strong id="""">As a child, what did you want to be when you grew up?</strong></p><p id="""">Coming from a Greco-Arab background, I only had three job prospects – doctor, lawyer, and engineer. I chose the fourth unspoken option – disappointment! Joking! (Although my parents my say otherwise) As a child, I always wanted to be an actor or entertainer in some way, and I am blessed that I’ve been able to make it a reality thanks to God’s will. </p><p id="""">&nbsp;</p><p id=""""><strong id="""">What brought you to Resurrection?</strong></p><p id="""">Change! My family and I were looking for a supportive, loving, and nourishing parish that truly understood what it means to be an Orthodox Christian and have ministries, events, activities, and educational material to supplement all that…and Resurrection checked all those boxes! Ever since moving here almost 7 years ago, we have been blessed with every minute we’ve been within the walls of this church community. </p><p id="""">&nbsp;</p><p id=""""><strong id="""">Who/what inspired you to get involved in parish ministry?</strong></p><p id="""">Inspired? I was forced! Joking! Our wonderful Youth Director, Anna, started to get me involved with some of the GOYA events – emceeing the '70s night, starting the Hollywood Meets Orthodoxy Movie Series, etc. before she asked and bestowed upon me the honor of being the Sr. GOYA ministry leader. It was the perfect timing for me because it allowed me to be closer with the church community and give back all the while growing closer to God. </p><p id="""">&nbsp;</p><p id=""""><strong id="""">What do you enjoy most about your ministry?</strong></p><p id="""">The chance to get to know our GOYAns of the parish and be there for them in case of any trials and tribulations, just as I once was their age and wished I had someone within the church to look up to for help or an extra friend that I could rely on. That and coming up with fun events for them related to the arts 'cause that’s my specialty, baby! </p><p id="""">&nbsp;</p><p id=""""><strong id="""">What do you like to do in your spare time?</strong></p><p id="""">What spare time? You mean the hours between 2-4AM when I should be asleep but instead am binging the newest streaming series OR writing fervently some new screenplay or musical OR attending late night movie screenings at the local megaplex? Psshh. Spare time. </p><p id="""">&nbsp;</p><p id=""""><strong id="""">What would people be surprised to learn about you – any “hidden talents?”</strong></p><p id="""">Iam a polyglot of sorts. I speak English, Arabic (I can understand and speak 4 different dialects), French fluently, with great comprehension in Spanish, Italian, Swedish while learning conversational Greek. That and I do excellent impressions…waiting 'til Saturday Night Live casts their first Greco-Arab comic. And if “polydialectism” is a thing – the ability to speak in multiple accents – then that too! </p><p id="""">&nbsp;</p><p id=""""><strong id="""">What else would you like people to know about you/your family?</strong></p><p id="""">Let me just debunk y’all’s theories real quick – my father, President of the Parish Council, Rajai, is basically an Orthodox Pope if the Orthodox Church had one; my mother and First Lady, Suhair has never worn the same outfit twice and has a closet as large as a house; my brother Nicholas moved to North Carolina, not to pursue his Ph.D. like he says, but to learn how to make [pharmaceutical] drugs ala Walter White…okay sarcasm &amp; jokes aside, we’re a hilarious and constantly joking family that is probably one of the most hospitable families you’ll ever meet. Just come over and see the buffet we will provide! </p><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1024px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1024px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6350a6d28b4e0f142d778cf1_627b64a12deea4749714eca6_50th-anniversary-picture-2.webp"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure>",Which Ministry Leader is known for his excellent impressions and speaking in multiple accents? ,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6350a588cc4a264c4f05794e_MTML%20Logo.png,false,,Wed Oct 19 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Wed Oct 19 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Meet The Ministry Leader ,meet-the-ministry-leader-3,632ff0c7692e3128504d4e21,63891610163b1c1bd39d539f,Thu Dec 01 2022 21:01:04 GMT+0000 (Coordinated Universal Time),Thu Dec 01 2022 21:01:04 GMT+0000 (Coordinated Universal Time),Thu Dec 01 2022 21:01:04 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/638914c14c0038004b98b5df_Dora%20MML%203.PNG"" loading=""lazy""></div></figure><p id=""""><strong>Meet the Ministry Leader </strong><br>This month’s interview highlights Vacation Church School Leader, Sunday School Teacher, AND Girls’ Basketball Coach, Dora Beig<br><br><strong id="""">Where did you grow up, and what do you consider home? <br></strong>I grew up in Cleveland, Ohio. Go Browns, Indians, Cavs and Buckeyes! <strong id=""""><br><br>What did you want to be when you grew up?<br></strong>I wanted to be a Paleontologist and loved going to the natural history museum.<strong id=""""><br><br>What brought you to Resurrection?<br></strong>My friend Stacia Whitney invited me to the Resurrection Open House and Teaching Liturgy, and I haven't left since!<br><br><strong id="""">Who inspired you to get involved in the parish?<br></strong>Fr. Niko came over for a house blessing. As we were eating and talking he mentioned the Church had wanted to have a girls basketball team but couldn't get it going. I played basketball all through school so I thought I'd give coaching a try.&nbsp;<strong id=""""><br><br>What do you enjoy most about your ministry?<br></strong>I enjoy playing with my girls and getting exercise.<strong id=""""><br><br>What do you like to do in your spare time?<br></strong>I like to walk, hike, ride my bike, do puzzles, read, and shop.<br><br><strong>What would you like people to know about your family?</strong><br>We have two daughters, Saba and Sophia, and between my husband and I, we have 15 nieces &amp; 8 nephews… a nice big family!&nbsp;<br><br><strong id="""">Do you have an “hidden talents?”<br></strong>I speak gibberish. Basically, I have no talents!<em id=""""> (Editor’s note: don’t believe Dora - just look at her picture snowboarding. She’s quite the <br>athlete!)</em><strong id=""""><em id=""""><br></em></strong><em id=""""><br></em></p><p id=""""><strong>Favorite Bible Verse? &nbsp;</strong><br>I have two: ""I thank You, Father, Lord of heaven and earth, that You have hidden these things from the wise and prudent and have revealed them to babes.” (Matthew 11:25) and ""I desire mercy and not sacrifice. For I did not come to call the righteous, but sinners, to <br>repentance.” (Matthew 9:13).</p><p>‍</p>","Which Ministry Leader is a huge Cleveland Browns, Indians, Cavs, and Buckeye fan? ",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6350a588cc4a264c4f05794e_MTML%20Logo.png,true,,Thu Dec 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Thu Dec 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Meet the Ministry Leader,meet-the-ministry-leader-george-psefteas,632ff0c7692e3128504d4e21,632ff0c7692e315b0e4d5410,Sun Jul 31 2022 22:41:04 GMT+0000 (Coordinated Universal Time),Mon Aug 01 2022 14:14:35 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1274px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1274px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e7dfbe0fc3245f02b31ee7_george-psf.webp"" loading=""lazy""></div></figure><h3 id=""""><strong id="""">This month’s interview highlights Building Project Steering Committee Lead, George Psefteas</strong></h3><h3 id=""""><strong id="""">‍</strong></h3><p id=""""><strong id="""">Where did you grow up, and what do you consider home?</strong></p><p id="""">I grew up in Vancouver, British Columbia, Canada and in many ways, I still consider it home - I was married there and spent the first 34 years of my life there. Truthfully, however, I consider Danville to be home. This is where we lived when we first moved here in 2006 when the kids were 2. Even when we left for three years and lived in Poland, we kept our house and when we came back the kids went to the same elementary school and re-connected with many of the same friends. Who knows what the future may bring but I do feel more at home here now than I do in Vancouver (please don’t tell my mother I said that)!</p><p id="""">‍</p><p id=""""><strong id="""">What did you want to be when you grew up?</strong></p><p id="""">I wanted to be a cardiologist for as long as I could remember. That lasted until my first year in a general science program in college - definitely not for me!</p><h3 id=""""><strong id="""">‍</strong></h3><p id=""""><strong id="""">What brought you to Resurrection?</strong></p><p id="""">The Monolakis family! When we first moved here, we went to Ascension in Oakland. We had some success meeting people as the kids were young and Christine was able to join the mom/tot group, but it was a big parish, with well-established relationships among long-time parishioners. We met John and Dee Monolakis, who suggested we might like Resurrection as it was a smaller parish. They were absolutely right, and we’ll always be grateful to them for steering us here.</p><h3 id=""""><strong id="""">‍</strong></h3><p id=""""><strong id="""">Who inspired you to get involved in the parish?</strong></p><p id="""">First, my parents, but unintentionally. While we were a church going family, my parents were never very involved in the programs and ministries of the church, but they did have a strong work ethic and also a kindness and gentleness about them. I have qualities from both, which I believe have served me well in serving the church. Second, my parish priest growing up - Fr. Demetrios Partsafas. As an altar boy, he took an active interest and was a good guide and mentor. As I grew older, he turned to spiritual father and friend. Through his mentorship and guidance, I stayed and served in the altar until my late 20’s, having been tonsured a reader and subdeacon (yes, that’s a thing) and I also got involved leading GOYA. Finally, Christine. We feed off each other - she does so much that she inspires me to do the same. When she sees me involved, she says she’s inspired to do more. It’s a funny circle but if we have to be competitive with each other I’m thinking this is a pretty healthy way to do it.</p><h3 id=""""><strong id="""">‍</strong></h3><p id=""""><strong id="""">What do you enjoy most about your ministry?</strong></p><p id="""">It brings me closer to God. I pray more than I used to and I reflect constantly on why I do the things I do. It makes me feel good to see or know that my efforts are furthering the work of the church. Granted, much of my work is administrative and financial but it appears that this is the way God wanted me to use my talents for His glory. Knowing this, and seeing it in action, gives me great enjoyment in doing what I do.</p><h3 id=""""><strong id="""">‍</strong></h3><p id=""""><strong id="""">What do you like to do in your spare time?</strong></p><p id="""">Can I laugh now? What spare time?! There is little spare time but when I have it, I want to spend it with Christine and the kids (now young adults). I like to go to movies or watch them at home; I love to cook; I love to travel - all with family. We’re also big on pranks, jokes, and sarcasm!</p><p id="""">‍</p><p id=""""><strong id="""">Do you have an “hidden talents?” </strong>I don’t know about hidden talents, although I do like to make up my own songs from popular music (changing the lyrics to music to something funny), but that’s more for my amusement!</p><p id="""">‍</p><h3 id="""">‍</h3><p id=""""><br></p><h3 id="""">‍</h3><p id="""">‍</p>",Which Ministry Leader makes up funny lyrics to popular songs? ,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e3e8eb3fa67cd8d777619e_mtml.webp,false,"hsla(167.56097560975613, 97.62%, 16.47%, 1.00)",Sun Jul 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Sun Jul 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Meet the Ministry Leader,meet-the-ministry-leader-mml-liz-levy,632ff0c7692e3128504d4e21,632ff0c7692e311bfa4d5403,Fri Jun 24 2022 23:59:20 GMT+0000 (Coordinated Universal Time),Mon Jul 11 2022 18:28:56 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),,Which Ministry Leader enjoys watching NCIS reruns and Hallmark movies in her spare time? ,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc5fd3318e990f0f5cda6a_MML%20Liz%20Levy%20Slide%203.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62bce462f6469a7276719a51_MTML%20Logo.png,false,,Wed May 11 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,"<p id=""""><strong id="""">Meet Choir Director Liz Levy</strong><br>Born in Oakland, California, Choir Director Liz Levy has lived in the Bay Area her entire life. Currently, she calls Livermore home, where she lives with her husband, Mark, and close by, her sister Carol and brother-in-law, Bob Cach. In addition to her husband and sister, Liz has also been blessed with two stepsons, a step daughter-in-law, and an adorable grandson, Asher.</p><p id="""">As a child, Liz thought it would be a glamourous life to be an airline stewardess or an opera star! She sang in several operas (La Boehm) in school, and was inspired by Gian Carlo Menotti’s opera, <em id="""">Amahl and the Night Visitors </em>as a High School senior. Her sister, Kathy (of blessed memory) convinced her to get into music in college and invited her to sing in the Resurrection church choir in the early ‘70s (Kathy was the Choir Director at Resurrection from 1990-2001). When her sister passed away, Liz followed in her footsteps and became Resurrection’s choir director to honor her memory. “I received my calling when Kathy passed away. I felt a sense of duty to the Lord, and as I was driving home and praying about taking on the choir, I received sense of joy in my heart. I heard my sister saying to me, ‘yes, that’s what you need to do!’ I know this is where God – and Kathy – want me to be, and what He wants me to do.” What Liz enjoys most about the music ministry is worshipping and serving God with the members of the choir. “We respect each other’s love for music and serving Christ. We are a great support system for each other.”<br><br>Over time, as Liz developed her taste for conducting, she was asked to help the Church Music Federal Ministry at the Metropolis level. She attended a summer choir conference to learn new liturgical music, and took on the role of Executive Committee Secretary, before serving as Church Music Federal Ministry President from 2014-2018.</p><p id="""">‍</p>",Wed May 11 2022 00:00:00 GMT+0000 (Coordinated Universal Time),attachment,
THIS SATURDAY - Family Angel Island Excursion ,mens-fellowship-meeting-angel-island-excursion,632ff0c7692e3128504d4e21,63508dfcb8f056990a84f42e,Wed Oct 19 2022 23:53:32 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 23:39:25 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 23:40:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Bicycle with us on the 5-mile bike trail around this historic island where you can see beautiful views of San Francisco, the Golden Gate, and surrounding areas or alternatively, you can ride the narrated tram which stops along the way. Wander through military bases that were established on the island in the 1800s and during WW II. There’s also the Immigration Station that operated between 1910 and 1940 which functioned as the West Coast’s version of Ellis Island. Pack a picnic lunch or purchase food at the café. </p><p id=""""><strong>Ferry to Angel Island</strong> <br>Departs at 10:00am from 21 Main Street, Tiburon<br>Returns from Angel Island at 1:20 p.m. or 3:20 p.m. <br>Tickets:&nbsp;</p><p id="""">1.&nbsp;&nbsp;&nbsp;&nbsp;Adults (13-64) $17.40</p><p id="""">2.&nbsp;&nbsp;&nbsp;&nbsp;Seniors (65 +) $16.20</p><p id="""">3.&nbsp;&nbsp;&nbsp;&nbsp;Children (6-12) $15.20</p><p id="""">4.&nbsp;&nbsp;&nbsp;&nbsp;Small Children (6-12) $6.00</p><p id="""">5.&nbsp;&nbsp;&nbsp;&nbsp;Toddlers – Free</p><p id="""">6.&nbsp;&nbsp;&nbsp;&nbsp;Bicycles $1.00</p><p id="""">‍</p><p id=""""><strong>Tram Tour</strong></p><p id="""">1.&nbsp;&nbsp;&nbsp;&nbsp;Adults - $18</p><p id="""">2.&nbsp;&nbsp;&nbsp;&nbsp;Seniors - $17</p><p id="""">3.&nbsp;&nbsp;&nbsp;&nbsp;Children - $12</p><p id="""">&nbsp;</p><p id="""">For more information, contact Mark&nbsp;Fridell or if you wish to book ferry tickets online, visit: <a href=""https://angelislandferry.com/"">https://angelislandferry.com/</a></p>",Men's Fellowship invites ALL to Angel Island! ,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63508d0fa3498f13a9ce014a_angelisland9244.jpg,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63508dedf8dc8e68cf03b3e0_maxresdefault.jpg,false,,Wed Oct 19 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Mark Fridell,,Wed Oct 19 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Mission Sunday,mission-sunday,632ff0c7692e3128504d4e21,63fea1022c3a7c7636e62f93,Wed Mar 01 2023 00:49:06 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 01:27:27 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 01:27:27 GMT+0000 (Coordinated Universal Time),"<p>Two Opportunities to Learn About the Orthodox Christian Mission Center on Mission Sunday!</p><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63fea0c641cb9c738983b2cd_Mission%20Sun%202023.PNG"" loading=""lazy""></div></figure><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:6600px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""6600px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63fea0d99f73c00079c958e7_unnamed.jpg"" loading=""lazy""></div></figure>","Learn About OCMC on Mission Sunday from special guest speaker, Missionary Anastasia Barksdale!",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63fea0c641cb9c738983b2cd_Mission%20Sun%202023.PNG,false,,Tue Feb 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,,Tue Feb 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Monthly Magazine - The Holy Season of Lent,monthly-magazine-the-holy-season-of-lent,632ff0c7692e3128504d4e21,63fe9d3d671f5b5be452ab8b,Wed Mar 01 2023 00:33:01 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 00:43:56 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 00:43:56 GMT+0000 (Coordinated Universal Time),"<figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63fe9c4dafede7853468de17_MArch%202023%20COVER%20ONLY.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div><figcaption id=""""><a href=""https://online.fliphtml5.com/pasmt/gelt/#p=1"">March 2023</a></figcaption></figure><p id=""""><strong id=""""><em id=""""></em></strong>This month, we’re highlighting our Core Value “<strong id="""">You Belong Here – We Are One Body in Christ” – </strong>A loving and welcoming parish made up of people from all walks of life, who - as One Body - do the work of our Lord and Savior, Jesus Christ.</p><p id="""">Inside you'll find a recap of the February 12<sup id="""">th</sup> Holy Ordination of our very own, Father Matthew Jouthas, and “Go Red” Sunday supporting Women’s Heart Health, along with our very successful Kids ‘n’ Cancer Bake Sale. Plus, information about upcoming events in March, like Mission Sunday (March 12) and the St. John Chrysostom Oratorical Festival&nbsp;(March 26).</p><p>‍</p>","This month, we’re highlighting our Core Value “You Belong Here – We Are One Body in Christ” – A loving and welcoming parish made up of people from all walks of life, who - as One Body - do the work of our Lord and Savior, Jesus Christ.",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63fe9fc88c1ac9bbbf8c6662_Magazine%20Banner%202023.png,true,,Tue Feb 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Tue Feb 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Mother's Day Brunch,mothers-day-brunch-happy-mothers-day-img,632ff0c7692e3128504d4e21,632ff0c7692e3140e14d5407,Fri Jun 24 2022 23:59:20 GMT+0000 (Coordinated Universal Time),Wed Jul 13 2022 23:04:32 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),,What better way is there to show mom how much you love her than treating her to brunch after Liturgy?!,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc627730da14e11d4936f1_Mothers%20Day%20Brunch%202022%20v3.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc62bf21f2210798ce44e0_Picture4.jpg,false,,Wed Apr 27 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,"<p id="""">What better way is there to show mom how much you love her than treating her to brunch after Liturgy?!</p>",Wed Apr 27 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
